,symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,sma12,sma26,smstd12,smstd26,rsi14,uprBol,lwrBol
90,NVDA,2020-04-13 00:00:00+00:00,269.85,270.2,257.0,260.55,9960182,269.85,270.2,257.0,260.55,9960182,0.0,1.0,259.0658333333333,243.371923076923,8.97354136876694,23.042040017191272,55.395392112720984,289.45600311130556,197.28784304254046
91,NVDA,2020-04-14 00:00:00+00:00,283.95,285.32,273.8893,275.0,13273667,283.95,285.32,273.8893,275.0,13273667,0.0,1.0,261.2916666666666,244.06076923076915,11.450307525313223,23.994825762747546,59.00921079933617,292.05042075626426,196.07111770527405
92,NVDA,2020-04-15 00:00:00+00:00,280.84,284.1671,275.38,277.2,9153721,280.84,284.1671,275.38,277.2,9153721,0.0,1.0,263.6341666666666,245.42230769230764,12.377371183908348,25.057057019162023,57.895034514588026,295.5364217306317,195.3081936539836
93,NVDA,2020-04-16 00:00:00+00:00,294.7,299.0,286.55,287.08,18640510,294.7,299.0,286.55,287.08,18640510,0.0,1.0,266.0599999999999,246.71538461538455,15.302516727055737,26.710340354367496,61.39353298589164,300.13606532411956,193.29470390664954
94,NVDA,2020-04-17 00:00:00+00:00,292.32,298.86,286.94,298.0,13478049,292.32,298.86,286.94,298.0,13478049,0.0,1.0,268.45333333333326,248.47884615384606,17.0310856608697,28.16730236666948,60.464466048857915,304.813450887185,192.14424142050711
95,NVDA,2020-04-20 00:00:00+00:00,287.05,293.5,285.27,287.24,11234705,287.05,293.5,285.27,287.24,11234705,0.0,1.0,272.1183333333333,251.1996153846153,15.756592751972692,28.351617305652148,58.358521176187,307.9028499959196,194.496380773311
96,NVDA,2020-04-21 00:00:00+00:00,269.51,284.77,267.11,282.31,18378996,269.51,284.77,267.11,282.31,18378996,0.0,1.0,273.2883333333333,252.3023076923076,14.906319485576041,28.489780245932742,51.88166386723668,309.2818681841731,195.3227472004421
97,NVDA,2020-04-22 00:00:00+00:00,286.15,287.87,275.4,277.23,12118228,286.15,287.87,275.4,277.23,12118228,0.0,1.0,276.80833333333334,255.75423076923067,12.052284455905616,26.834662386261126,56.78207359152103,309.42355554175293,202.08490599670841
98,NVDA,2020-04-23 00:00:00+00:00,284.01,293.1375,283.0,287.84,10603988,284.01,293.1375,283.0,287.84,10603988,0.0,1.0,278.1091666666667,258.3211538461538,11.903746895474498,26.190466712439246,55.99231322337033,310.70208727103227,205.94022042127528
99,NVDA,2020-04-24 00:00:00+00:00,289.59,289.67,280.6,283.6,8816137,289.59,289.67,280.6,283.6,8816137,0.0,1.0,280.6558333333333,261.65846153846144,10.654320044285523,24.29510085466752,57.646477849380126,310.24866324779646,213.0682598291264
100,NVDA,2020-04-27 00:00:00+00:00,297.08,303.5,294.0,294.99,11984699,297.08,303.5,294.0,294.99,11984699,0.0,1.0,283.1666666666667,264.89346153846145,10.680959552853881,23.124291460247324,59.829173856436,311.1420444589561,218.6448786179668
101,NVDA,2020-04-28 00:00:00+00:00,291.36,304.2,291.14,303.0,11072603,291.36,304.2,291.14,303.0,11072603,0.0,1.0,285.5341666666667,268.18615384615373,8.770136785844786,20.28690475689654,57.39647776169,308.7599633599468,227.61234433236064
102,NVDA,2020-04-29 00:00:00+00:00,298.46,300.58,293.75,296.77,9479047,298.46,300.58,293.75,296.77,9479047,0.0,1.0,287.91833333333335,271.4849999999999,7.971205946557152,17.711807643490477,59.5927259122741,306.9086152869809,236.06138471301895
103,NVDA,2020-04-30 00:00:00+00:00,292.28,298.46,291.72,296.2926,9397943,292.28,298.46,291.72,296.2926,9397943,0.0,1.0,288.6125,273.1426923076922,7.956903377799702,17.556965240654392,56.845787032044214,308.25662278900097,238.0287618263834
104,NVDA,2020-05-01 00:00:00+00:00,282.78,288.9,280.8432,284.35,8552445,282.78,288.9,280.8432,284.35,8552445,0.0,1.0,288.77416666666664,274.571923076923,7.8028438386078784,16.719383486057566,52.815491577292086,308.0106900490381,241.13315610480785
