,symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,sma12,sma26,smstd12,smstd26,rsi14,uprBol,lwrBol
91,AAPL,2019-05-14 00:00:00+00:00,188.66,189.7,185.41,186.41,36529677,186.9340634137,187.96454908080003,183.7137957041,184.7046473071,36529677,0.0,1.0,199.49288298159172,199.59029304878842,7.81454841810289,5.647198735963557,37.427938605187585,210.88469052071554,188.2958955768613
92,AAPL,2019-05-15 00:00:00+00:00,190.92,191.75,186.02,186.27,26544718,189.17338803639998,189.99579486689998,184.31821518189997,184.5659280827,26544718,0.0,1.0,198.42820521730005,199.27010938463843,8.30439793896291,5.99580114816213,40.89172766126524,211.2617116809627,187.27850708831417
93,AAPL,2019-05-16 00:00:00+00:00,190.08,192.4689,188.84,189.91,33031364,188.34107268990002,190.70811808419998,187.11241670229998,188.1726279174,33031364,0.0,1.0,197.6182319601667,198.94069045295768,8.802560665053141,6.355388301453381,40.005298532539875,211.65146705586443,186.22991385005093
94,AAPL,2019-05-17 00:00:00+00:00,189.0,190.9,186.76,186.93,32879090,187.27095295869998,189.1535710043,185.05144536810002,185.2198901406,32879090,0.0,1.0,195.90892176035837,198.52759626253845,8.639366526389425,6.754720987517451,38.83953169529773,212.03703823757334,185.01815428750356
95,AAPL,2019-05-20 00:00:00+00:00,183.09,184.34900000000002,180.2839,183.52,38612290,181.41501998529998,182.6625021534,178.63459130220002,181.84108617450002,38612290,0.0,1.0,193.8242993398834,197.95266947778845,8.884343721366905,7.537154962443866,33.147208503216234,213.02697940267618,182.87835955290072
96,AAPL,2019-05-21 00:00:00+00:00,186.6,188.0,184.7,185.22,28364848,184.8929091116,186.2801013558,183.01029106599998,183.5255338996,28364848,0.0,1.0,191.81565159440007,197.5145445742615,7.800930841025855,7.957387107836047,38.876827838377814,213.42931878993357,181.5997703585894
97,AAPL,2019-05-22 00:00:00+00:00,182.78,185.71,182.55,184.66,29748556,181.10785598830003,184.011051185,180.8799601197,182.97065700189998,29748556,0.0,1.0,189.76053952442507,196.91717458774227,6.997878022117431,8.584021903260494,35.32813905439998,214.08521839426325,179.74913078122128
98,AAPL,2019-05-23 00:00:00+00:00,179.66,180.54,177.81,179.8,36529736,178.0163989871,178.8883483977,176.1833235216,178.15511821150002,36529736,0.0,1.0,187.91004978155004,196.20014318016533,6.915453225204316,9.35080978594672,32.702505944735194,214.90176275205877,177.49852360827188
99,AAPL,2019-05-24 00:00:00+00:00,178.97,182.14,178.62,180.2,23714686,177.3327113811,180.47371096240002,176.98591332,178.5514588527,23714686,0.0,1.0,185.99929608045008,195.3095257264615,6.3357722937940535,10.005809531889458,32.13371406955609,215.3211447902404,175.29790666268258
100,AAPL,2019-05-28 00:00:00+00:00,178.23,180.59,177.91,178.92,27948160,176.59948119490002,178.9378909779,176.2824086819,177.2831688009,27948160,0.0,1.0,184.20674437657507,194.3629952639769,5.5977927903575795,10.573306838971343,31.500919284872467,215.5096089419196,173.2163815860342
101,AAPL,2019-05-29 00:00:00+00:00,177.38,179.35,176.0,176.42,28481165,175.75725733240003,177.7092349902,174.3898821203,174.8060397935,28481165,0.0,1.0,182.57183923170007,193.3586374143615,4.854726353266985,11.060656888610522,30.751811080568643,215.47995119158256,171.23732363714046
102,AAPL,2019-05-30 00:00:00+00:00,178.3,179.23,176.67,177.95,21218412,176.6688408071,177.5903327978,175.05375269430002,176.3220427461,21218412,0.0,1.0,181.9591626572084,192.27735423347693,5.112311493419747,11.271390708139563,32.619519239553014,214.82013564975605,169.7345728171978
